date,close,high,low,open,volume,daily_return,rsi,macd,macd_signal,macd_diff,stochastic_k,stochastic_d,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_width,atr,ema_20,ema_50,ema_200,ema_9,ichimoku_a,ichimoku_b,ichimoku_base,ichimoku_conversion,adx,volume_sma_20,volume_ratio,awesome_osc
2022-05-19,340.875,344.97,338.894,340.151,6359500,-0.007,35.582,-9.526,-8.715,-0.811,9.558,25.593,380.562,336.073,358.317,12.416,9.115,358.021,370.606,378.52,349.663,356.484,370.816,365.56,347.408,27.279,7450060.0,0.854,-22.561
2022-05-20,340.961,344.703,333.094,344.189,8755900,0.0,35.657,-9.707,-8.913,-0.794,18.288,14.432,379.114,334.317,356.715,12.558,9.293,356.396,369.443,378.147,347.923,354.455,368.788,363.531,345.38,28.247,7571535.0,1.156,-23.052
2022-05-23,347.427,348.151,341.751,343.884,5254900,0.019,41.206,-9.222,-8.975,-0.247,33.319,20.388,376.411,334.259,355.335,11.863,9.143,355.542,368.58,377.841,347.824,354.455,368.788,363.531,345.38,28.588,7427220.0,0.708,-22.673
2022-05-24,344.922,345.903,338.751,343.656,5567300,-0.007,39.775,-8.937,-8.968,0.03,30.628,27.412,375.484,333.246,354.365,11.919,9.11,354.531,367.652,377.513,347.243,354.455,368.788,363.531,345.38,29.141,7280935.0,0.765,-23.603
2022-05-25,347.798,349.665,343.103,343.36,5704600,0.008,42.254,-8.383,-8.851,0.468,48.984,37.644,374.178,332.807,353.493,11.703,8.928,353.889,366.874,377.218,347.354,354.455,368.788,363.531,345.38,29.045,7245380.0,0.787,-22.562
2022-05-26,354.712,356.303,348.817,348.989,4248300,0.02,47.817,-7.301,-8.541,1.24,87.982,55.865,370.86,334.155,352.508,10.412,8.897,353.968,366.397,376.994,348.826,354.455,368.788,363.531,345.38,27.987,7106285.0,0.598,-19.293
2022-05-27,363.607,363.665,356.941,357.074,3911800,0.025,53.962,-5.661,-7.965,2.304,99.81,78.925,371.312,333.998,352.655,10.581,8.901,354.886,366.287,376.86,351.782,353.148,368.788,357.917,348.38,26.085,6890780.0,0.568,-14.066
2022-05-31,361.588,364.607,358.96,362.112,5016500,-0.006,52.452,-4.472,-7.266,2.794,90.42,92.737,371.107,334.07,352.589,10.504,8.669,355.524,366.103,376.709,353.743,351.727,368.788,354.603,348.85,24.235,6604755.0,0.76,-9.954
2022-06-01,358.56,364.407,356.274,363.426,4245800,-0.008,50.184,-3.732,-6.559,2.828,80.811,90.347,370.219,334.365,352.292,10.177,8.631,355.813,365.807,376.528,354.707,351.727,368.788,354.603,348.85,22.812,6536660.0,0.65,-5.591
2022-06-02,365.369,365.455,356.37,358.474,3273700,0.019,54.905,-2.566,-5.761,3.195,99.734,90.322,367.479,336.087,351.783,8.924,8.663,356.723,365.79,376.417,356.839,351.939,368.788,354.603,349.274,21.352,6331970.0,0.517,-1.946
2022-06-03,359.455,362.465,358.541,361.046,2749500,-0.016,50.435,-2.095,-5.028,2.933,81.459,87.335,366.989,336.286,351.638,8.732,8.532,356.983,365.542,376.248,357.362,353.353,368.788,354.603,352.103,19.997,5945580.0,0.462,0.399
2022-06-06,360.436,364.712,359.427,363.16,2659500,0.003,51.145,-1.624,-4.347,2.723,84.491,88.561,367.046,336.264,351.655,8.754,8.3,357.312,365.341,376.091,357.977,353.353,368.788,354.603,352.103,18.72,5680575.0,0.468,1.373
2022-06-07,363.96,364.379,356.855,357.284,2649900,0.01,53.713,-0.955,-3.669,2.713,95.38,87.11,368.639,336.221,352.43,9.198,8.245,357.945,365.287,375.97,359.174,354.441,368.788,354.603,354.279,17.606,5273410.0,0.503,1.907
2022-06-08,359.979,364.017,359.284,362.369,3436400,-0.011,50.485,-0.738,-3.082,2.344,83.078,87.65,369.427,336.496,352.961,9.33,7.994,358.139,365.079,375.811,359.335,355.87,368.788,354.603,357.136,16.572,5051690.0,0.68,3.003
2022-06-09,351.513,360.407,351.436,358.312,3022000,-0.024,44.378,-1.235,-2.713,1.478,56.917,78.459,369.284,337.416,353.35,9.019,8.064,357.508,364.547,375.569,357.77,356.524,368.788,354.603,358.446,16.676,4801445.0,0.629,2.958
2022-06-10,341.199,346.36,341.161,345.637,7629700,-0.029,38.299,-2.433,-2.657,0.224,9.167,49.721,369.48,336.994,353.237,9.197,8.227,355.955,363.631,375.227,354.456,352.856,368.788,352.403,353.308,17.816,4798970.0,1.59,0.605
2022-06-13,328.047,334.123,326.713,332.475,10399700,-0.039,32.235,-4.393,-3.004,-1.389,3.443,23.176,371.673,332.448,352.061,11.141,8.674,353.297,362.236,374.758,349.174,346.084,365.26,346.084,346.084,19.898,5050085.0,2.059,-4.533
2022-06-14,327.228,330.77,324.342,329.866,7584200,-0.002,31.897,-5.943,-3.592,-2.352,7.02,6.543,373.313,328.5,350.906,12.77,8.514,350.814,360.863,374.285,344.785,344.898,362.96,344.898,344.898,21.968,5193305.0,1.46,-9.939
2022-06-15,331.913,336.027,325.675,330.294,7887600,0.014,36.036,-6.717,-4.217,-2.5,18.415,9.626,373.29,325.982,349.636,13.53,8.645,349.014,359.728,373.863,342.211,344.713,362.555,344.898,344.527,23.044,5362020.0,1.471,-15.042
2022-06-16,321.009,324.599,318.628,324.256,8821900,-0.033,31.272,-8.116,-4.997,-3.12,5.085,10.173,375.176,321.88,348.528,15.292,8.976,346.347,358.209,373.337,337.97,341.856,359.698,342.042,341.67,24.507,5458935.0,1.616,-20.456
2022-06-17,321.847,324.628,318.314,321.237,7084000,0.003,32.016,-9.053,-5.808,-3.245,7.495,10.331,376.51,318.643,347.576,16.649,8.786,344.014,356.783,372.825,334.746,341.616,359.541,341.884,341.346,25.885,5495160.0,1.289,-23.593
2022-06-21,329.732,330.942,326.761,326.837,5628300,0.024,38.735,-9.055,-6.458,-2.598,24.221,12.267,376.862,317.168,347.015,17.202,8.808,342.653,355.723,372.396,333.743,341.525,356.436,341.884,341.166,26.175,5338780.0,1.054,-23.01
2022-06-22,329.037,332.856,325.351,325.78,4876100,-0.002,38.375,-9.009,-6.968,-2.041,22.747,18.154,376.951,315.24,346.096,17.831,8.715,341.357,354.676,371.965,332.802,340.622,356.436,341.884,339.36,26.162,5319840.0,0.917,-21.665
2022-06-23,332.494,332.951,327.742,331.066,6708800,0.011,41.298,-8.595,-7.293,-1.301,30.562,25.843,376.895,314.054,345.474,18.19,8.465,340.513,353.806,371.572,332.74,337.111,356.398,341.884,332.337,26.136,5376915.0,1.248,-20.625
2022-06-24,342.846,342.865,335.199,335.256,5458600,0.031,49.086,-7.346,-7.304,-0.042,52.873,35.394,376.648,313.805,345.227,18.203,8.601,340.735,353.376,371.286,334.761,336.237,356.141,341.884,330.59,24.722,5364615.0,1.018,-16.376
2022-06-27,341.56,343.941,340.532,343.798,4608600,-0.004,48.23,-6.387,-7.12,0.734,50.463,44.633,375.718,313.42,344.569,18.08,8.23,340.813,352.913,370.99,336.121,336.506,356.141,341.884,331.128,23.275,5382630.0,0.856,-11.725
2022-06-28,334.18,345.551,334.18,342.922,8797800,-0.022,43.538,-6.151,-6.926,0.776,34.715,46.017,373.275,312.92,343.098,17.591,8.454,340.182,352.178,370.624,335.733,336.908,356.141,341.884,331.932,22.623,5626930.0,1.564,-9.182
2022-06-29,334.344,335.989,332.594,335.1,3775900,0.0,43.669,-5.883,-6.718,0.835,38.082,41.087,370.894,312.577,341.735,17.065,8.093,339.626,351.479,370.263,335.455,336.908,356.141,341.884,331.932,22.181,5564900.0,0.679,-7.667
2022-06-30,331.705,334.536,327.469,330.749,7159600,-0.008,41.979,-5.817,-6.538,0.721,47.747,40.181,368.792,311.993,340.393,16.686,8.02,338.871,350.704,369.879,334.705,336.908,356.141,341.884,331.932,22.274,5710590.0,1.254,-7.024
2022-07-01,335.109,335.482,328.559,331.017,7481500,0.01,44.939,-5.427,-6.315,0.889,61.662,49.164,364.922,312.838,338.88,15.369,7.941,338.513,350.092,369.533,334.786,338.668,356.141,341.884,335.451,22.215,5920980.0,1.264,-8.14
2022-07-05,335.702,335.74,327.784,330.366,6180600,0.002,45.461,-5.012,-6.055,1.043,63.84,57.75,361.98,313.404,337.692,14.385,7.942,338.245,349.528,369.197,334.969,338.668,356.141,341.884,335.451,22.241,6092535.0,1.014,-9.709
2022-07-06,336.917,339.164,333.665,335.865,5450900,0.004,46.578,-4.533,-5.75,1.217,68.3,64.601,358.448,314.584,336.516,13.035,7.768,338.119,349.033,368.876,335.359,339.197,356.141,341.884,336.51,21.705,6232105.0,0.875,-9.975
2022-07-07,341.86,342.625,338.514,338.523,3737500,0.015,50.978,-3.712,-5.343,1.631,86.449,72.863,353.61,317.212,335.411,10.852,7.621,338.475,348.752,368.607,336.659,339.197,350.527,341.884,336.51,20.673,6286485.0,0.595,-8.293
2022-07-08,341.66,343.343,338.963,340.34,4791300,-0.001,50.796,-3.042,-4.883,1.84,85.714,80.154,349.156,319.834,334.495,8.766,7.389,338.778,348.474,368.339,337.659,339.197,347.213,341.884,336.51,19.605,6354230.0,0.754,-6.071
2022-07-11,337.796,340.015,337.089,339.317,3491700,-0.011,47.278,-2.791,-4.464,1.673,61.609,77.924,346.352,321.266,333.809,7.515,7.188,338.685,348.055,368.035,337.687,339.197,347.213,341.884,336.51,18.875,6377715.0,0.547,-4.665
2022-07-12,334.679,339.374,333.139,337.175,4080300,-0.009,44.595,-2.811,-4.134,1.322,46.178,64.5,345.572,321.395,333.483,7.25,7.12,338.303,347.53,367.703,337.085,338.46,347.213,341.513,335.406,18.719,6200245.0,0.658,-3.689
2022-07-13,333.12,335.645,329.305,329.659,5603500,-0.005,43.272,-2.92,-3.891,0.971,31.252,46.346,345.569,321.905,333.737,7.091,7.064,337.81,346.965,367.359,336.292,338.46,347.213,341.513,335.406,19.039,5960435.0,0.94,-4.11
2022-07-14,332.241,332.728,326.13,328.387,4624800,-0.003,42.507,-3.041,-3.721,0.68,31.466,36.299,345.464,322.511,333.988,6.873,7.059,337.279,346.388,367.009,335.482,338.042,347.213,341.346,334.736,19.692,5812465.0,0.796,-5.959
2022-07-15,338.523,338.619,334.497,336.343,4520500,0.019,49.397,-2.6,-3.497,0.896,63.812,42.177,345.917,322.719,334.318,6.939,7.01,337.398,346.079,366.726,336.09,337.951,347.213,341.166,334.736,19.247,5644110.0,0.801,-6.589
2022-07-18,335.721,341.975,334.612,341.354,3544900,-0.008,46.708,-2.449,-3.287,0.838,49.385,48.221,344.92,325.188,335.054,5.889,7.035,337.238,345.673,366.417,336.016,337.048,347.213,339.36,334.736,18.299,5380260.0,0.659,-6.221
2022-07-19,344.834,345.293,338.753,339.422,3620200,0.027,55.241,-1.576,-2.945,1.369,97.605,70.267,344.938,327.468,336.203,5.196,7.217,337.962,345.64,366.203,337.78,334.024,347.213,332.337,335.712,17.061,5207070.0,0.695,-4.53
2022-07-20,347.043,348.306,343.725,344.921,4270600,0.006,57.037,-0.697,-2.495,1.798,94.305,80.431,346.472,327.665,337.069,5.58,7.028,338.826,345.695,366.012,339.632,335.264,345.013,333.31,337.218,16.337,5139185.0,0.831,-1.358
2022-07-21,350.553,350.581,344.261,346.508,4604000,0.01,59.797,0.279,-1.941,2.22,99.885,97.265,348.501,327.787,338.144,6.126,6.978,339.943,345.886,365.858,341.817,336.402,341.884,334.448,338.356,15.975,5125580.0,0.898,2.621
2022-07-22,347.359,351.748,345.217,350.648,4533900,-0.009,56.255,0.786,-1.395,2.181,82.868,92.353,349.642,328.133,338.888,6.347,6.946,340.649,345.944,365.674,342.925,336.985,341.884,335.031,338.939,15.798,5016835.0,0.904,5.371
2022-07-25,347.703,348.497,345.638,347.923,3902200,0.001,56.554,1.201,-0.876,2.077,84.21,88.988,350.436,327.824,339.13,6.668,6.654,341.321,346.013,365.495,343.881,336.985,341.884,335.031,338.939,15.634,4939015.0,0.79,7.521
2022-07-26,343.534,346.364,342.769,346.278,2987200,-0.012,51.93,1.181,-0.465,1.645,67.937,78.338,350.652,327.806,339.229,6.735,6.531,341.532,345.915,365.277,343.811,336.985,341.884,335.031,338.939,14.94,4857945.0,0.615,8.544
2022-07-27,352.532,354.129,346.374,346.632,4500300,0.026,59.607,1.869,0.002,1.867,94.296,82.148,352.693,327.6,340.147,7.377,6.821,342.58,346.175,365.15,345.555,342.026,341.884,339.74,344.313,15.391,4643070.0,0.969,9.697
2022-07-28,356.988,357.553,349.969,353.259,4345300,0.013,62.777,2.742,0.55,2.192,98.202,86.812,355.501,327.057,341.279,8.335,6.876,343.952,346.599,365.069,347.842,343.767,341.884,341.452,346.082,16.215,4671540.0,0.93,11.197
2022-07-29,362.219,363.051,357.572,358.337,5246400,0.015,66.137,3.812,1.203,2.61,97.747,96.748,359.001,326.608,342.805,9.449,6.818,345.692,347.211,365.04,350.717,347.746,341.884,344.59,350.902,17.557,4575880.0,1.147,13.433
2022-08-01,361.129,363.386,359.016,359.666,4421400,-0.003,64.824,4.521,1.866,2.654,93.942,96.63,361.737,326.474,344.106,10.248,6.643,347.162,347.757,365.001,352.8,348.918,341.884,344.758,353.078,18.836,4422875.0,1.0,15.747
2022-08-02,358.796,363.022,357.591,359.656,4132600,-0.006,61.987,4.838,2.461,2.377,87.68,93.123,363.552,326.969,345.26,10.596,6.556,348.27,348.19,364.94,353.999,348.918,341.884,344.758,353.078,19.715,4320475.0,0.957,18.016
2022-08-03,364.399,365.384,360.421,360.689,3854800,0.016,65.852,5.478,3.064,2.414,96.811,92.811,366.29,326.979,346.634,11.341,6.559,349.806,348.826,364.934,356.079,349.917,341.884,345.757,354.076,20.797,4240670.0,0.909,19.507
2022-08-04,364.112,364.839,362.602,364.218,3410600,-0.001,65.485,5.894,3.63,2.264,95.866,93.452,368.674,326.82,347.747,12.036,6.25,351.168,349.425,364.926,357.686,349.917,341.884,345.757,354.076,21.801,4224325.0,0.807,20.532
2022-08-05,363.357,364.046,360.068,360.173,2852100,-0.002,64.466,6.093,4.123,1.971,92.389,95.022,370.616,327.048,348.832,12.49,6.092,352.329,349.972,364.911,358.82,349.917,341.884,345.757,354.076,22.128,4127365.0,0.691,19.691
2022-08-08,363.032,367.115,362.009,365.078,3450800,-0.001,64.005,6.154,4.529,1.625,83.229,90.495,372.097,328.09,350.094,12.57,6.022,353.349,350.484,364.892,359.662,351.684,342.715,346.622,356.744,22.83,4125320.0,0.836,19.096
2022-08-09,361.598,362.812,360.603,362.439,2360500,-0.004,61.899,6.016,4.826,1.19,77.339,84.319,372.79,330.089,351.44,12.15,5.765,354.134,350.92,364.859,360.049,352.582,342.715,346.622,358.542,23.142,4039330.0,0.584,18.41
2022-08-10,369.171,369.334,366.341,368.148,3651000,0.021,67.904,6.445,5.15,1.294,99.386,86.652,374.185,332.299,353.242,11.858,5.906,355.566,351.635,364.902,361.874,355.592,343.824,347.732,363.453,24.226,3941705.0,0.926,18.258
2022-08-11,369.171,373.56,368.54,371.858,3575400,0.0,67.904,6.706,5.461,1.245,85.746,87.49,374.774,335.403,355.089,11.088,5.843,356.862,352.323,364.944,363.333,357.71,345.937,349.845,365.576,25.656,3889235.0,0.919,18.526
2022-08-12,375.492,375.54,370.156,370.978,3664400,0.017,72.153,7.339,5.837,1.503,99.854,94.995,376.993,336.882,356.937,11.238,5.88,358.636,353.232,365.049,365.765,358.7,346.927,350.835,366.566,27.169,3846430.0,0.953,19.69
2022-08-15,377.098,377.49,373.378,373.407,3203900,0.004,73.127,7.88,6.246,1.634,98.74,94.78,378.406,339.606,359.006,10.808,5.754,360.395,354.168,365.169,368.032,360.294,347.902,351.81,368.779,28.751,3829380.0,0.837,20.888
2022-08-16,377.758,379.527,375.272,376.037,3864800,0.002,73.536,8.266,6.65,1.617,94.015,97.536,380.544,340.76,360.652,11.031,5.647,362.048,355.093,365.295,369.977,361.313,348.92,352.828,369.798,30.401,3841610.0,1.006,22.923
2022-08-17,375.176,377.576,373.216,374.43,3222300,-0.007,69.101,8.269,6.973,1.295,80.182,90.979,381.881,342.237,362.059,10.95,5.568,363.298,355.88,365.393,371.017,361.313,348.92,352.828,369.798,31.374,3789195.0,0.85,23.225
2022-08-18,376.333,376.783,374.058,375.253,3258100,0.003,69.975,8.269,7.233,1.036,85.439,86.546,383.361,343.334,363.348,11.016,5.365,364.54,356.682,365.502,372.08,361.447,348.92,352.828,370.065,32.278,3721900.0,0.875,22.793
2022-08-19,371.141,373.847,370.309,373.608,2899000,-0.014,61.561,7.76,7.338,0.422,61.771,75.797,383.402,345.671,364.537,10.35,5.412,365.169,357.249,365.558,371.892,363.538,348.92,357.012,370.065,32.105,3640155.0,0.796,21.461
2022-08-22,363.319,366.761,362.506,366.656,4153700,-0.021,51.511,6.649,7.2,-0.551,16.707,54.639,382.554,348.081,365.318,9.436,5.642,364.992,357.487,365.536,370.178,364.043,348.92,357.07,371.016,30.269,3652730.0,1.137,18.334
2022-08-23,362.458,365.164,361.961,362.955,2869200,-0.002,50.534,5.635,6.887,-1.252,12.282,30.253,380.414,352.113,366.264,7.727,5.468,364.751,357.682,365.505,368.634,364.942,348.92,359.14,370.744,28.462,3646830.0,0.787,14.768
2022-08-24,363.558,364.887,361.636,362.324,2241200,0.003,51.793,4.863,6.482,-1.619,17.935,15.641,379.574,354.057,366.815,6.956,5.31,364.637,357.913,365.486,367.618,365.865,348.92,361.148,370.582,26.72,3533875.0,0.634,11.674
2022-08-25,368.855,368.855,364.045,365.059,2631300,0.015,57.414,4.626,6.111,-1.485,43.606,24.608,379.362,355.455,367.409,6.507,5.309,365.039,358.342,365.519,367.866,365.865,348.92,361.148,370.582,25.794,3448175.0,0.763,9.136
2022-08-26,356.214,369.161,356.214,368.683,5153200,-0.034,44.175,3.379,5.565,-2.186,0.0,20.514,379.844,354.373,367.108,6.938,5.854,364.199,358.258,365.427,365.535,364.509,348.92,361.148,367.87,24.404,3443515.0,1.496,6.548
2022-08-29,353.861,356.73,352.647,353.594,4953200,-0.007,42.224,2.176,4.887,-2.711,4.516,16.041,380.515,352.975,366.745,7.509,5.728,363.214,358.086,365.311,363.201,363.13,348.92,361.148,365.112,23.646,3470105.0,1.427,4.016
2022-08-30,350.017,355.2,348.095,355.057,5044500,-0.011,39.178,0.902,4.09,-3.188,6.115,3.544,381.543,351.069,366.306,8.319,5.826,361.957,357.769,365.159,360.564,361.794,348.92,361.148,362.439,23.551,3515700.0,1.435,1.07
2022-08-31,347.263,352.657,347.225,351.528,4062500,-0.008,37.113,-0.327,3.207,-3.533,0.118,3.583,382.8,348.099,365.449,9.495,5.798,360.558,357.357,364.981,357.904,361.743,348.92,362.951,360.536,23.573,3526085.0,1.152,-2.198
2022-09-01,348.334,348.745,342.826,345.303,6126800,0.003,38.472,-1.2,2.325,-3.525,15.008,7.08,383.549,345.772,364.66,10.36,5.807,359.394,357.004,364.816,355.99,358.585,352.439,361.177,355.994,24.126,3661895.0,1.673,-6.602
2022-09-02,344.681,352.982,343.084,351.853,4544200,-0.01,35.644,-2.162,1.428,-3.589,5.054,6.727,384.53,342.923,363.726,11.439,6.099,357.992,356.52,364.615,353.728,358.585,352.439,361.177,355.994,23.775,3746500.0,1.213,-9.819
2022-09-06,343.524,346.431,341.382,345.552,5680300,-0.003,34.772,-2.983,0.546,-3.529,5.918,8.66,385.346,340.157,362.751,12.457,6.024,356.614,356.011,364.405,351.687,357.863,352.828,360.454,355.272,23.67,3857975.0,1.472,-12.031
2022-09-07,349.683,350.352,342.998,343.161,4137000,0.018,42.793,-3.101,-0.184,-2.917,23.448,11.474,385.457,338.853,362.155,12.868,6.119,355.954,355.763,364.259,351.286,357.863,352.828,360.454,355.272,22.814,3946800.0,1.048,-13.045
2022-09-08,351.968,352.36,346.422,347.483,3692000,0.007,45.472,-2.976,-0.742,-2.234,32.607,20.658,384.767,337.823,361.295,12.993,6.106,355.575,355.614,364.137,351.423,357.863,352.828,360.454,355.272,21.654,3948850.0,0.935,-13.213
2022-09-09,357.4,358.222,353.794,354.043,2621600,0.015,51.31,-2.41,-1.076,-1.335,57.662,37.906,383.948,337.465,360.707,12.887,6.117,355.748,355.684,364.07,352.618,355.128,352.828,360.454,349.802,20.594,3901160.0,0.672,-11.39
2022-09-12,361.33,361.951,359.083,359.379,2961400,0.011,55.059,-1.627,-1.186,-0.441,71.81,54.026,382.237,337.761,359.999,12.354,6.005,356.28,355.905,364.042,354.361,356.061,352.828,360.454,351.667,20.137,3866010.0,0.766,-9.289
2022-09-13,345.571,354.32,344.519,353.182,5549200,-0.044,41.32,-2.251,-1.399,-0.852,15.08,48.184,380.05,336.795,358.422,12.068,6.777,355.26,355.5,363.858,352.603,356.061,352.828,360.454,351.667,19.724,3983275.0,1.393,-8.329
2022-09-14,346.862,348.239,343.802,346.718,3555500,0.004,42.584,-2.612,-1.641,-0.97,19.727,35.539,377.13,336.625,356.877,11.35,6.61,354.46,355.161,363.689,351.454,356.061,352.828,360.454,351.667,19.42,3967810.0,0.896,-8.335
2022-09-15,342.989,348.047,341.765,345.36,3807500,-0.011,39.814,-3.174,-1.948,-1.226,5.785,13.531,374.54,335.996,355.268,10.849,6.586,353.368,354.684,363.483,349.761,356.061,352.828,360.454,351.667,19.371,3997070.0,0.953,-8.972
2022-09-16,340.292,340.885,337.261,339.049,4452300,-0.008,37.962,-3.793,-2.317,-1.476,12.276,12.596,371.201,335.731,353.466,10.035,6.525,352.123,354.119,363.253,347.868,354.0,352.828,358.394,349.606,19.812,4056780.0,1.097,-11.734
2022-09-19,342.903,342.903,337.318,337.366,3412600,0.008,40.831,-4.026,-2.659,-1.367,22.851,13.638,368.375,335.733,352.054,9.272,6.458,351.244,353.68,363.05,346.875,354.0,352.828,358.394,349.606,19.873,4082460.0,0.836,-15.195
2022-09-20,339.04,340.789,336.439,339.833,3624000,-0.011,38.029,-4.471,-3.021,-1.45,10.195,15.108,367.241,334.44,350.84,9.349,6.458,350.082,353.106,362.811,345.308,353.589,352.828,357.983,349.195,20.031,4055975.0,0.893,-16.718
2022-09-21,333.073,343.582,333.073,340.789,5102400,-0.018,34.131,-5.245,-3.466,-1.779,0.0,11.016,366.59,332.152,349.371,9.857,6.747,348.462,352.32,362.515,342.861,351.906,352.828,356.3,347.512,20.561,4167635.0,1.224,-17.534
2022-09-22,330.261,333.292,329.592,332.346,5555600,-0.008,32.444,-6.016,-3.976,-2.04,2.067,4.088,365.544,329.869,347.706,10.26,6.53,346.729,351.455,362.194,340.341,349.678,352.828,353.584,345.772,21.422,4333355.0,1.282,-19.278
2022-09-23,324.772,327.115,320.641,327.115,10491500,-0.017,29.389,-6.989,-4.579,-2.411,10.0,4.022,363.236,327.768,345.502,10.265,6.751,344.638,350.408,361.822,337.227,343.096,350.084,348.712,337.48,23.014,4726365.0,2.22,-21.194
2022-09-26,321.626,326.713,320.412,323.433,5405700,-0.01,27.775,-7.923,-5.248,-2.676,2.923,4.997,363.611,323.934,343.772,11.542,6.718,342.446,349.28,361.422,334.107,340.727,349.97,347.13,334.326,24.511,4738990.0,1.141,-23.297
2022-09-27,320.718,326.885,318.509,324.925,5795700,-0.003,27.309,-8.637,-5.926,-2.712,5.085,6.002,363.761,320.469,342.115,12.654,6.837,340.377,348.16,361.017,331.429,338.556,349.018,343.835,333.278,26.057,4781115.0,1.212,-25.333
2022-09-28,327.017,328.573,320.006,321.562,8683900,0.02,35.408,-8.595,-6.459,-2.136,19.585,9.197,363.244,318.686,340.965,13.068,6.96,339.104,347.331,360.679,330.547,337.44,349.018,343.835,331.046,27.119,4963085.0,1.75,-26.86
2022-09-29,320.198,323.963,317.461,323.819,7230100,-0.021,31.337,-9.009,-6.969,-2.039,6.152,10.274,363.431,315.793,339.612,14.027,7.146,337.304,346.267,360.276,328.477,336.916,348.494,343.311,330.522,28.336,5121465.0,1.412,-27.526
